time(seconds),hFieldAvg,iFieldAvg,qFieldAvg,qcFieldAvg
1,82,9.99695046253447,9.99695046253447,1.717952562669816E-5,1.717952562669816E-5
1,83,9.996933800953858,9.996933800953858,1.7460176342182175E-5,1.7460176342182175E-5
1,84,9.996917139394265,9.996917139394265,1.774365104624401E-5,1.774365104624401E-5
1,85,9.996900477868547,9.996900477868547,1.803014248659974E-5,1.803014248659974E-5
1,86,9.996883816366047,9.996883816366047,1.8319468146271584E-5,1.8319468146271584E-5
1,87,9.996867154895046,9.996867154895046,1.8611467924450545E-5,1.8611467924450545E-5
1,88,9.99685049345038,9.99685049345038,1.8906921815432846E-5,1.8906921815432846E-5
1,89,9.996833832032053,9.996833832032053,1.9205678499823813E-5,1.9205678499823813E-5
1,90,9.996817170642242,9.996817170642242,1.9507680715917395E-5,1.9507680715917395E-5
1,91,9.99680050928056,9.99680050928056,1.9813088975723807E-5,1.9813088975723807E-5
1,92,9.996783847946054,9.996783847946054,2.0121589700489394E-5,2.0121589700489394E-5
1,93,9.996767186637193,9.996767186637193,2.0432574858017362E-5,2.0432574858017362E-5
1,94,9.996750525359227,9.996750525359227,2.074673980313486E-5,2.074673980313486E-5
1,95,9.996733864110645,9.996733864110645,2.106458630100006E-5,2.106458630100006E-5
1,96,9.996717202884907,9.996717202884907,2.1385596861954012E-5,2.1385596861954012E-5
1,97,9.996700541688591,9.996700541688591,2.1709794501904E-5,2.1709794501904E-5
1,98,9.996683880525515,9.996683880525515,2.2037737651985195E-5,2.2037737651985195E-5
1,99,9.996667219384051,9.996667219384051,2.2368622374648376E-5,2.2368622374648376E-5
2,00,9.996650558270854,9.996650558270854,2.270280777904953E-5,2.270280777904953E-5
2,01,9.996633897186486,9.996633897186486,2.3040277678239167E-5,2.3040277678239167E-5
2,02,9.996617236130984,9.996617236130984,2.338092275678105E-5,2.338092275678105E-5
2,03,9.996600575103852,9.996600575103852,2.3725113323043245E-5,2.3725113323043245E-5
2,04,9.99658391410305,9.99658391410305,2.407302352771394E-5,2.407302352771394E-5
2,05,9.99656725312622,9.99656725312622,2.4424464728733003E-5,2.4424464728733003E-5
2,06,9.996550592182812,9.996550592182812,2.477930265503185E-5,2.477930265503185E-5
2,07,9.996533931263212,9.996533931263212,2.5137593308760235E-5,2.5137593308760235E-5
2,08,9.99651727037675,9.99651727037675,2.5498657439569716E-5,2.5498657439569716E-5
2,09,9.996500609514397,9.996500609514397,2.586309689887496E-5,2.586309689887496E-5
2,10,9.996483948678364,9.996483948678364,2.6230667961427494E-5,2.6230667961427494E-5
2,11,9.996467287870754,9.996467287870754,2.6602064380214634E-5,2.6602064380214634E-5
2,12,9.99645062709197,9.99645062709197,2.6976321129435588E-5,2.6976321129435588E-5
2,13,9.996433966342012,9.996433966342012,2.735395318732141E-5,2.735395318732141E-5
2,14,9.996417305620467,9.996417305620467,2.7734791014939608E-5,2.7734791014939608E-5
2,15,9.996400644925252,9.996400644925252,2.811926862629029E-5,2.811926862629029E-5
2,16,9.996383984254008,9.996383984254008,2.8507879744404434E-5,2.8507879744404434E-5
2,17,9.996367323616145,9.996367323616145,2.8899884381787084E-5,2.8899884381787084E-5
2,18,9.996350663002017,9.996350663002017,2.9295338352642748E-5,2.9295338352642748E-5
2,19,9.996334002421245,9.996334002421245,2.969487857592032E-5,2.969487857592032E-5
2,20,9.996317341864332,9.996317341864332,3.0097798322988923E-5,3.0097798322988923E-5
2,21,9.996300681334034,9.996300681334034,3.0504472185070115E-5,3.0504472185070115E-5
2,22,9.996284020831828,9.996284020831828,3.091434109039741E-5,3.091434109039741E-5
2,23,9.99626736035863,9.99626736035863,3.132841615105516E-5,3.132841615105516E-5
2,24,9.996250699914285,9.996250699914285,3.17465739886051E-5,3.17465739886051E-5
2,25,9.996234039495906,9.996234039495906,3.216771151837958E-5,3.216771151837958E-5
2,26,9.996217379103653,9.996217379103653,3.259253411834335E-5,3.259253411834335E-5
2,27,9.9962007187424,9.9962007187424,3.302139105215018E-5,3.302139105215018E-5
2,28,9.996184058410122,9.996184058410122,3.345410003260143E-5,3.345410003260143E-5
2,29,9.996167398101548,9.996167398101548,3.389023531764767E-5,3.389023531764767E-5
2,30,9.996150737821386,9.996150737821386,3.433014541160129E-5,3.433014541160129E-5
2,31,9.996134077572677,9.996134077572677,3.477405292931101E-5,3.477405292931101E-5
2,32,9.996117417350167,9.996117417350167,3.522154061233516E-5,3.522154061233516E-5
2,33,9.996100757153723,9.996100757153723,3.567211779164905E-5,3.567211779164905E-5
2,34,9.996084096986067,9.996084096986067,3.612596457619032E-5,3.612596457619032E-5
2,35,9.996067436844896,9.996067436844896,3.658441348711334E-5,3.658441348711334E-5
2,36,9.99605077673437,9.99605077673437,3.7046984789995764E-5,3.7046984789995764E-5
2,37,9.996034116645427,9.996034116645427,3.751385098250829E-5,3.751385098250829E-5
2,38,9.996017456592138,9.996017456592138,3.798460604707358E-5,3.798460604707358E-5
2,39,9.99600079656029,9.99600079656029,3.845928472157355E-5,3.845928472157355E-5
2,40,9.995984136562305,9.995984136562305,3.89365833105448E-5,3.89365833105448E-5
2,41,9.995967476585308,9.995967476585308,3.94176076823349E-5,3.94176076823349E-5
2,42,9.99595081663956,9.99595081663956,3.990300541314259E-5,3.990300541314259E-5
2,43,9.995934156720287,9.995934156720287,4.039291175144155E-5,4.039291175144155E-5
2,44,9.995917496834247,9.995917496834247,4.0886354386104454E-5,4.0886354386104454E-5
2,45,9.995900836972178,9.995900836972178,4.1384344736245324E-5,4.1384344736245324E-5
2,46,9.99588417713396,9.99588417713396,4.188608474120913E-5,4.188608474120913E-5
2,47,9.995867517326634,9.995867517326634,4.239137252598109E-5,4.239137252598109E-5
2,48,9.995850857550078,9.995850857550078,4.290058768172549E-5,4.290058768172549E-5
2,49,9.995834197795539,9.995834197795539,4.3414682450357207E-5,4.3414682450357207E-5
2,50,9.995817538074277,9.995817538074277,4.39326584978371E-5,4.39326584978371E-5
2,51,9.995800878376869,9.995800878376869,4.445401148207597E-5,4.445401148207597E-5
2,52,9.995784218710469,9.995784218710469,4.497989980516881E-5,4.497989980516881E-5
2,53,9.995767559070297,9.995767559070297,4.5509727144304954E-5,4.5509727144304954E-5
2,54,9.995750899455972,9.995750899455972,4.6043021786058735E-5,4.6043021786058735E-5
2,55,9.995734239871112,9.995734239871112,4.658026800496962E-5,4.658026800496962E-5
2,56,9.995717580314032,9.995717580314032,4.712145777068191E-5,4.712145777068191E-5
2,57,9.995700920786401,9.995700920786401,4.766695207468568E-5,4.766695207468568E-5
2,58,9.995684261284627,9.995684261284627,4.8216665978839554E-5,4.8216665978839554E-5
2,59,9.995667601809085,9.995667601809085,4.877110911395127E-5,4.877110911395127E-5
2,60,9.995650942364586,9.995650942364586,4.932893053440624E-5,4.932893053440624E-5
2,61,9.995634282943891,9.995634282943891,4.9891811402854364E-5,4.9891811402854364E-5
2,62,9.995617623557042,9.995617623557042,5.045845082180827E-5,5.045845082180827E-5
2,63,9.995600964191212,9.995600964191212,5.102934291837378E-5,5.102934291837378E-5
2,64,9.995584304856477,9.995584304856477,5.160416779744796E-5,5.160416779744796E-5
2,65,9.995567645552748,9.995567645552748,5.218286947279668E-5,5.218286947279668E-5
2,66,9.995550986272988,9.995550986272988,5.27665016989632E-5,5.27665016989632E-5
2,67,9.995534327021936,9.995534327021936,5.33547103756883E-5,5.33547103756883E-5
2,68,9.99551766779488,9.99551766779488,5.3946777724194515E-5,5.3946777724194515E-5
2,69,9.995501008598684,9.995501008598684,5.454299734193272E-5,5.454299734193272E-5
2,70,9.995484349433145,9.995484349433145,5.514419544358414E-5,5.514419544358414E-5
2,71,9.995467690289772,9.995467690289772,5.5749932257598644E-5,5.5749932257598644E-5
2,72,9.995451031179085,9.995451031179085,5.635902983926507E-5,5.635902983926507E-5
2,73,9.995434372092802,9.995434372092802,5.697376532189208E-5,5.697376532189208E-5
2,74,9.995417713037419,9.995417713037419,5.759277083469465E-5,5.759277083469465E-5
2,75,9.995401054008383,9.995401054008383,5.821688444137705E-5,5.821688444137705E-5
2,76,9.995384395005818,9.995384395005818,5.884434825795437E-5,5.884434825795437E-5
2,77,9.995367736031524,9.995367736031524,5.947602644459711E-5,5.947602644459711E-5
2,78,9.995351077085573,9.995351077085573,6.0110887931711046E-5,6.0110887931711046E-5
2,79,9.995334418166584,9.995334418166584,6.0751186634474044E-5,6.0751186634474044E-5
2,80,9.995317759273346,9.995317759273346,6.139753893476726E-5,6.139753893476726E-5
2,81,9.995301100411112,9.995301100411112,6.204747284542115E-5,6.204747284542115E-5
2,82,9.995284441578185,9.995284441578185,6.270213954511389E-5,6.270213954511389E-5
2,83,9.995267782768067,9.995267782768067,6.336082747440026E-5,6.336082747440026E-5
2,84,9.99525112399238,9.99525112399238,6.402377168959896E-5,6.402377168959896E-5
2,85,9.99523446523995,9.99523446523995,6.469160750362718E-5,6.469160750362718E-5
2,86,9.995217806514114,9.995217806514114,6.536350524266184E-5,6.536350524266184E-5
2,87,9.995201147816504,9.995201147816504,6.604053948788179E-5,6.604053948788179E-5
2,88,9.995184489147789,9.995184489147789,6.672171096127961E-5,6.672171096127961E-5
2,89,9.99516783050787,9.99516783050787,6.740963878608516E-5,6.740963878608516E-5
2,90,9.995151171896392,9.995151171896392,6.810215986133826E-5,6.810215986133826E-5
2,91,9.995134513311333,9.995134513311333,6.879778542105607E-5,6.879778542105607E-5
2,92,9.995117854750148,9.995117854750148,6.949749255020211E-5,6.949749255020211E-5
2,93,9.995101196224596,9.995101196224596,7.020104452181897E-5,7.020104452181897E-5
2,94,9.99508453771824,9.99508453771824,7.09095676355129E-5,7.09095676355129E-5
2,95,9.995067879247543,9.995067879247543,7.162270994101848E-5,7.162270994101848E-5
2,96,9.995051220801248,9.995051220801248,7.234106251343427E-5,7.234106251343427E-5
2,97,9.995034562380395,9.995034562380395,7.306383243885816E-5,7.306383243885816E-5
2,98,9.995017903988852,9.995017903988852,7.379203406801939E-5,7.379203406801939E-5
2,99,9.995001245625687,9.995001245625687,7.452554664712665E-5,7.452554664712665E-5
3,00,9.9949845872909,9.9949845872909,7.526291358479625E-5,7.526291358479625E-5
3,01,9.994967928985421,9.994967928985421,7.600550227308765E-5,7.600550227308765E-5
3,02,9.994951270705375,9.994951270705375,7.675289596405855E-5,7.675289596405855E-5
3,03,9.994934612449748,9.994934612449748,7.75068388729212E-5,7.75068388729212E-5
3,04,9.994917954229738,9.994917954229738,7.826443322415277E-5,7.826443322415277E-5
3,05,9.994901296028996,9.994901296028996,7.902817490954354E-5,7.902817490954354E-5
3,06,9.994884637863848,9.994884637863848,7.979574358231911E-5,7.979574358231911E-5
3,07,9.994867979722542,9.994867979722542,8.056699174136488E-5,8.056699174136488E-5
3,08,9.994851321607715,9.994851321607715,8.13455987517512E-5,8.13455987517512E-5
3,09,9.994834663521276,9.994834663521276,8.212812521856822E-5,8.212812521856822E-5
3,10,9.994818005463687,9.994818005463687,8.291522771604012E-5,8.291522771604012E-5
3,11,9.994801347434967,9.994801347434967,8.370753149347483E-5,8.370753149347483E-5
3,12,9.994784689434441,9.994784689434441,8.450300423703732E-5,8.450300423703732E-5
3,13,9.99476803145556,9.99476803145556,8.53047010489277E-5,8.53047010489277E-5
3,14,9.994751373509924,9.994751373509924,8.611113299547263E-5,8.611113299547263E-5
3,15,9.994734715593712,9.994734715593712,8.69237366909741E-5,8.69237366909741E-5
3,16,9.99471805770016,9.99471805770016,8.774092890922852E-5,8.774092890922852E-5
3,17,9.994701399836174,9.994701399836174,8.856306696671185E-5,8.856306696671185E-5
3,18,9.994684742003079,9.994684742003079,8.939039845411364E-5,8.939039845411364E-5
3,19,9.994668084195627,9.994668084195627,9.022299339542726E-5,9.022299339542726E-5
3,20,9.994651426414762,9.994651426414762,9.106143984364336E-5,9.106143984364336E-5
3,21,9.99463476866276,9.99463476866276,9.190418753652912E-5,9.190418753652912E-5
3,22,9.994618110937198,9.994618110937198,9.275201903968656E-5,9.275201903968656E-5
3,23,9.994601453242257,9.994601453242257,9.360437033561627E-5,9.360437033561627E-5
3,24,9.994584795568926,9.994584795568926,9.446319601811588E-5,9.446319601811588E-5
3,25,9.994568137931251,9.994568137931251,9.532737914155419E-5,9.532737914155419E-5
3,26,9.99455148031502,9.99455148031502,9.619523291141266E-5,9.619523291141266E-5
3,27,9.994534822732646,9.994534822732646,9.706931613234143E-5,9.706931613234143E-5
3,28,9.994518165171268,9.994518165171268,9.794892785105114E-5,9.794892785105114E-5
3,29,9.994501507641127,9.994501507641127,9.883551005791389E-5,9.883551005791389E-5
3,30,9.994484850137434,9.994484850137434,9.972552350779835E-5,9.972552350779835E-5
3,31,9.994468192667007,9.994468192667007,1.0062116286590959E-4,1.0062116286590959E-4
3,32,9.994451535215543,9.994451535215543,1.0152144468508813E-4,1.0152144468508813E-4
3,33,9.994434877797355,9.994434877797355,1.0242686649715014E-4,1.0242686649715014E-4
3,34,9.994418220405644,9.994418220405644,1.0333873178032342E-4,1.0333873178032342E-4
3,35,9.994401563045134,9.994401563045134,1.0425673763076666E-4,1.0425673763076666E-4
3,36,9.994384905706212,9.994384905706212,1.0517977401690189E-4,1.0517977401690189E-4
3,37,9.994368248400564,9.994368248400564,1.0610804008935643E-4,1.0610804008935643E-4
3,38,9.994351591118171,9.994351591118171,1.0704106262191622E-4,1.0704106262191622E-4
3,39,9.994334933867382,9.994334933867382,1.079791948973416E-4,1.079791948973416E-4
3,40,9.994318276642787,9.994318276642787,1.0892384524029497E-4,1.0892384524029497E-4
3,41,9.994301619444672,9.994301619444672,1.0987230811817535E-4,1.0987230811817535E-4
3,42,9.994284962274829,9.994284962274829,1.1082751487139182E-4,1.1082751487139182E-4
3,43,9.994268305133804,9.994268305133804,1.1178659295814171E-4,1.1178659295814171E-4
3,44,9.99425164802119,9.99425164802119,1.1274984118538289E-4,1.1274984118538289E-4
3,45,9.994234990935029,9.994234990935029,1.1372028562688872E-4,1.1372028562688872E-4
3,46,9.994218333872823,9.994218333872823,1.1469767271725979E-4,1.1469767271725979E-4
3,47,9.994201676846165,9.994201676846165,1.1568115677104484E-4,1.1568115677104484E-4
3,48,9.994185019841055,9.994185019841055,1.1666905386618396E-4,1.1666905386618396E-4
3,49,9.99416836286746,9.99416836286746,1.1766373467400664E-4,1.1766373467400664E-4
3,50,9.994151705919592,9.994151705919592,1.1866344239690165E-4,1.1866344239690165E-4
3,51,9.994135048998087,9.994135048998087,1.1966841853632748E-4,1.1966841853632748E-4
3,52,9.994118392107339,9.994118392107339,1.2067929807569194E-4,1.2067929807569194E-4
3,53,9.994101735243186,9.994101735243186,1.2169488917067228E-4,1.2169488917067228E-4
3,54,9.99408507840536,9.99408507840536,1.2271558946315057E-4,1.2271558946315057E-4
3,55,9.994068421598296,9.994068421598296,1.237402893189532E-4,1.237402893189532E-4
3,56,9.994051764820087,9.994051764820087,1.2477140384802244E-4,1.2477140384802244E-4
3,57,9.994035108063354,9.994035108063354,1.258087418435321E-4,1.258087418435321E-4
3,58,9.994018451339858,9.994018451339858,1.2685185035085726E-4,1.2685185035085726E-4
3,59,9.994001794645335,9.994001794645335,1.2790147180668815E-4,1.2790147180668815E-4
3,60,9.993985137974667,9.993985137974667,1.2895415141044383E-4,1.2895415141044383E-4
3,61,9.993968481329885,9.993968481329885,1.3001188929627E-4,1.3001188929627E-4
3,62,9.99395182471586,9.99395182471586,1.3107698677259817E-4,1.3107698677259817E-4
3,63,9.993935168128868,9.993935168128868,1.321489601394357E-4,1.321489601394357E-4
3,64,9.993918511570179,9.993918511570179,1.332263423087352E-4,1.332263423087352E-4
3,65,9.99390185504028,9.99390185504028,1.3431060774620314E-4,1.3431060774620314E-4
3,66,9.993885198536418,9.993885198536418,1.3539862537429817E-4,1.3539862537429817E-4
3,67,9.99386854206379,9.99386854206379,1.3649340989200064E-4,1.3649340989200064E-4
3,68,9.993851885617019,9.993851885617019,1.3759686225576318E-4,1.3759686225576318E-4
3,69,9.993835229194689,9.993835229194689,1.3870474656091256E-4,1.3870474656091256E-4
3,70,9.993818572805154,9.993818572805154,1.3981748056293944E-4,1.3981748056293944E-4
3,71,9.993801916440063,9.993801916440063,1.409363562993801E-4,1.409363562993801E-4
3,72,9.993785260100822,9.993785260100822,1.420588808479192E-4,1.420588808479192E-4
3,73,9.993768603792827,9.993768603792827,1.4318870686551378E-4,1.4318870686551378E-4
3,74,9.993751947510853,9.993751947510853,1.4432275352737895E-4,1.4432275352737895E-4
3,75,9.993735291257714,9.993735291257714,1.4546427582136804E-4,1.4546427582136804E-4
3,76,9.993718635032803,9.993718635032803,1.46613030224223E-4,1.46613030224223E-4
3,77,9.993701978834963,9.993701978834963,1.4776566058638296E-4,1.4776566058638296E-4
3,78,9.993685322667885,9.993685322667885,1.4892629499106612E-4,1.4892629499106612E-4
3,79,9.993668666526691,9.993668666526691,1.5009273765645962E-4,1.5009273765645962E-4
3,80,9.993652010409347,9.993652010409347,1.5126407617215248E-4,1.5126407617215248E-4
3,81,9.993635354320977,9.993635354320977,1.5244357547585956E-4,1.5244357547585956E-4
3,82,9.993618698265847,9.993618698265847,1.536306039672046E-4,1.536306039672046E-4
3,83,9.993602042232183,9.993602042232183,1.548270167778547E-4,1.548270167778547E-4
3,84,9.99358538622738,9.99358538622738,1.560258237361127E-4,1.560258237361127E-4
3,85,9.993568730253338,9.993568730253338,1.572317571622017E-4,1.572317571622017E-4
3,86,9.993552074305628,9.993552074305628,1.5844431335885461E-4,1.5844431335885461E-4
3,87,9.99353541838451,9.99353541838451,1.596619604679858E-4,1.596619604679858E-4
3,88,9.993518762494185,9.993518762494185,1.6088517189317308E-4,1.6088517189317308E-4
3,89,9.993502106630153,9.993502106630153,1.6211270141443167E-4,1.6211270141443167E-4
3,90,9.993485450791882,9.993485450791882,1.633473257798008E-4,1.633473257798008E-4
3,91,9.993468794985123,9.993468794985123,1.6458752876093846E-4,1.6458752876093846E-4
3,92,9.993452139199917,9.993452139199917,1.6583019580090086E-4,1.6583019580090086E-4
3,93,9.993435483450249,9.993435483450249,1.6708060939744497E-4,1.6708060939744497E-4
3,94,9.993418827724554,9.993418827724554,1.6833959953130347E-4,1.6833959953130347E-4
3,95,9.993402172025297,9.993402172025297,1.6960414212429642E-4,1.6960414212429642E-4
3,96,9.99338551635445,9.99338551635445,1.7087144804371163E-4,1.7087144804371163E-4
3,97,9.993368860712433,9.993368860712433,1.7214566056448748E-4,1.7214566056448748E-4
3,98,9.993352205098535,9.993352205098535,1.7342556942740887E-4,1.7342556942740887E-4
3,99,9.993335549511375,9.993335549511375,1.7471165555945072E-4,1.7471165555945072E-4
4,00,9.9933188939503,9.9933188939503,1.760026256028042E-4,1.760026256028042E-4
4,01,9.993302238420267,9.993302238420267,1.772995453343511E-4,1.772995453343511E-4
4,02,9.993285582914048,9.993285582914048,1.7860114028941495E-4,1.7860114028941495E-4
4,03,9.993268927441662,9.993268927441662,1.7991065739368498E-4,1.7991065739368498E-4
4,04,9.993252271990297,9.993252271990297,1.8122966202222736E-4,1.8122966202222736E-4
4,05,9.993235616570031,9.993235616570031,1.8255632480779438E-4,1.8255632480779438E-4
4,06,9.993218961176353,9.993218961176353,1.8388956986341358E-4,1.8388956986341358E-4
4,07,9.993202305811089,9.993202305811089,1.8522921574549918E-4,1.8522921574549918E-4
4,08,9.993185650474501,9.993185650474501,1.8657415769885127E-4,1.8657415769885127E-4
4,09,9.993168995166299,9.993168995166299,1.879268165847105E-4,1.879268165847105E-4
4,10,9.993152339884565,9.993152339884565,1.8928670636489034E-4,1.8928670636489034E-4
4,11,9.993135684631838,9.993135684631838,1.9065208479668693E-4,1.9065208479668693E-4
4,12,9.99311902940458,9.99311902940458,1.920207532112507E-4,1.920207532112507E-4
4,13,9.99310237420656,9.99310237420656,1.933949699531235E-4,1.933949699531235E-4
4,14,9.993085719034742,9.993085719034742,1.9477609304914602E-4,1.9477609304914602E-4
4,15,9.993069063891198,9.993069063891198,1.961663280833776E-4,1.961663280833776E-4
4,16,9.993052408779251,9.993052408779251,1.9756781339833884E-4,1.9756781339833884E-4
4,17,9.993035753692938,9.993035753692938,1.98976036125046E-4,1.98976036125046E-4
4,18,9.993019098633074,9.993019098633074,2.003895063827101E-4,2.003895063827101E-4
4,19,9.993002443599824,9.993002443599824,2.0181242008231268E-4,2.0181242008231268E-4
4,20,9.992985788597085,9.992985788597085,2.0323865719898605E-4,2.0323865719898605E-4
4,21,9.992969133618276,9.992969133618276,2.0466887482072495E-4,2.0466887482072495E-4
4,22,9.992952478670984,9.992952478670984,2.0610436327431948E-4,2.0610436327431948E-4
4,23,9.992935823747068,9.992935823747068,2.0754761987074852E-4,2.0754761987074852E-4
4,24,9.992919168856973,9.992919168856973,2.0899413669075902E-4,2.0899413669075902E-4
4,25,9.992902513990144,9.992902513990144,2.104490630368668E-4,2.104490630368668E-4
4,26,9.9928858591548,9.9928858591548,2.119101475017302E-4,2.119101475017302E-4
4,27,9.992869204345656,9.992869204345656,2.13380749016978E-4,2.13380749016978E-4
4,28,9.992852549563102,9.992852549563102,2.1485693703084344E-4,2.1485693703084344E-4
4,29,9.992835894808819,9.992835894808819,2.1634141658528772E-4,2.1634141658528772E-4
4,30,9.992819240082795,9.992819240082795,2.178355471179875E-4,2.178355471179875E-4
4,31,9.99280258538336,9.99280258538336,2.1933338419739555E-4,2.1933338419739555E-4
4,32,9.992785930710165,9.992785930710165,2.2083992051480638E-4,2.2083992051480638E-4
4,33,9.992769276068413,9.992769276068413,2.2234988667785142E-4,2.2234988667785142E-4
4,34,9.992752621454901,9.992752621454901,2.2386982963964273E-4,2.2386982963964273E-4
4,35,9.992735966865382,9.992735966865382,2.253952218597937E-4,2.253952218597937E-4
4,36,9.99271931230413,9.99271931230413,2.2692920033256204E-4,2.2692920033256204E-4
4,37,9.99270265777433,9.99270265777433,2.284676523811159E-4,2.284676523811159E-4
4,38,9.992686003270764,9.992686003270764,2.3001359552867514E-4,2.3001359552867514E-4
4,39,9.992669348793196,9.992669348793196,2.3156375953971008E-4,2.3156375953971008E-4
4,40,9.992652694344482,9.992652694344482,2.3312216832101535E-4,2.3312216832101535E-4
4,41,9.992636039922218,9.992636039922218,2.3468521527783356E-4,2.3468521527783356E-4
4,42,9.992619385530595,9.992619385530595,2.3625353223772483E-4,2.3625353223772483E-4
4,43,9.992602731160561,9.992602731160561,2.378283268983098E-4,2.378283268983098E-4
4,44,9.992586076826184,9.992586076826184,2.3941302089054196E-4,2.3941302089054196E-4
4,45,9.992569422513267,9.992569422513267,2.410046750826944E-4,2.410046750826944E-4
4,46,9.99255276823419,9.99255276823419,2.426000297163216E-4,2.426000297163216E-4
4,47,9.9925361139761,9.9925361139761,2.4420555899509717E-4,2.4420555899509717E-4
4,48,9.992519459749257,9.992519459749257,2.458148414785048E-4,2.458148414785048E-4
4,49,9.992502805553858,9.992502805553858,2.4743164518428E-4,2.4743164518428E-4
4,50,9.992486151381867,9.992486151381867,2.490587945301718E-4,2.490587945301718E-4
4,51,9.99246949723859,9.99246949723859,2.506928184682142E-4,2.506928184682142E-4
4,52,9.992452843119278,9.992452843119278,2.523343469029068E-4,2.523343469029068E-4
4,53,9.992436189030963,9.992436189030963,2.539796892256875E-4,2.539796892256875E-4
4,54,9.992419534973749,9.992419534973749,2.5563076604770353E-4,2.5563076604770353E-4
4,55,9.992402880937556,9.992402880937556,2.572910651100804E-4,2.572910651100804E-4
4,56,9.992386226935194,9.992386226935194,2.5895938219615717E-4,2.5895938219615717E-4
4,57,9.992369572956687,9.992369572956687,2.6063442512747704E-4,2.6063442512747704E-4
4,58,9.99235291900918,9.99235291900918,2.623169225837813E-4,2.623169225837813E-4
4,59,9.992336265087882,9.992336265087882,2.640102107998306E-4,2.640102107998306E-4
4,60,9.992319611192457,9.992319611192457,2.657109076483692E-4,2.657109076483692E-4
4,61,9.992302957326489,9.992302957326489,2.674183201423932E-4,2.674183201423932E-4
4,62,9.99228630348831,9.99228630348831,2.6913031582526245E-4,2.6913031582526245E-4
4,63,9.992269649679432,9.992269649679432,2.7085195287719117E-4,2.7085195287719117E-4
4,64,9.992252995896694,9.992252995896694,2.72579763831228E-4,2.72579763831228E-4
4,65,9.99223634213946,9.99223634213946,2.7431386809805914E-4,2.7431386809805914E-4
4,66,9.992219688414409,9.992219688414409,2.760544101286917E-4,2.760544101286917E-4
4,67,9.992203034712475,9.992203034712475,2.7780150312158253E-4,2.7780150312158253E-4
4,68,9.992186381044066,9.992186381044066,2.795570278668066E-4,2.795570278668066E-4
4,69,9.992169727397581,9.992169727397581,2.813218844242496E-4,2.813218844242496E-4
4,70,9.992153073781264,9.992153073781264,2.830933306862029E-4,2.830933306862029E-4
4,71,9.99213642019201,9.99213642019201,2.848768990719019E-4,2.848768990719019E-4
4,72,9.992119766631028,9.992119766631028,2.8666796286437975E-4,2.8666796286437975E-4
4,73,9.992103113098837,9.992103113098837,2.884674439832682E-4,2.884674439832682E-4
4,74,9.992086459592711,9.992086459592711,2.902725278288173E-4,2.902725278288173E-4
4,75,9.992069806117794,9.992069806117794,2.9208267556611627E-4,2.9208267556611627E-4
4,76,9.992053152669307,9.992053152669307,2.9390308514332445E-4,2.9390308514332445E-4
4,77,9.992036499244236,9.992036499244236,2.957270229455165E-4,2.957270229455165E-4
4,78,9.992019845852885,9.992019845852885,2.975582988718551E-4,2.975582988718551E-4
4,79,9.992003192484905,9.992003192484905,2.99398182408923E-4,2.99398182408923E-4
4,80,9.991986539145897,9.991986539145897,3.012433027747008E-4,3.012433027747008E-4
4,81,9.991969885838223,9.991969885838223,3.030923580542674E-4,3.030923580542674E-4
4,82,9.991953232553957,9.991953232553957,3.049512430628603E-4,3.049512430628603E-4
4,83,9.991936579298523,9.991936579298523,3.0681941633341615E-4,3.0681941633341615E-4
4,84,9.991919926071908,9.991919926071908,3.086892578976534E-4,3.086892578976534E-4
4,85,9.991903272868695,9.991903272868695,3.1056676331934655E-4,3.1056676331934655E-4
4,86,9.991886619696968,9.991886619696968,3.1244989709844264E-4,3.1244989709844264E-4
4,87,9.991869966554065,9.991869966554065,3.1434359379652017E-4,3.1434359379652017E-4
4,88,9.99185331343443,9.99185331343443,3.162446288079311E-4,3.162446288079311E-4
4,89,9.991836660348765,9.991836660348765,3.181544226872365E-4,3.181544226872365E-4
4,90,9.991820007286211,9.991820007286211,3.2007210701758974E-4,3.2007210701758974E-4
4,91,9.991803354252639,9.991803354252639,3.219951320950585E-4,3.219951320950585E-4
4,92,9.99178670124568,9.99178670124568,3.2392616932913946E-4,3.2392616932913946E-4
4,93,9.991770048271821,9.991770048271821,3.258659005045869E-4,3.258659005045869E-4
4,94,9.991753395321954,9.991753395321954,3.2781046974828285E-4,3.2781046974828285E-4
4,95,9.991736742395911,9.991736742395911,3.2975866390480216E-4,3.2975866390480216E-4
4,96,9.991720089500902,9.991720089500902,3.3171939601831977E-4,3.3171939601831977E-4
4,97,9.991703436636957,9.991703436636957,3.336877853611363E-4,3.336877853611363E-4
4,98,9.99168678379904,9.99168678379904,3.3565818121003094E-4,3.3565818121003094E-4
4,99,9.991670130985083,9.991670130985083,3.3763733590898466E-4,3.3763733590898466E-4
5,00,9.991653478199847,9.991653478199847,3.396312437694417E-4,3.396312437694417E-4
5,01,9.991636825447996,9.991636825447996,3.416297253221595E-4,3.416297253221595E-4
5,02,9.991620172717605,9.991620172717605,3.4363736917068403E-4,3.4363736917068403E-4
5,03,9.991603520016081,9.991603520016081,3.4565025645846636E-4,3.4565025645846636E-4
5,04,9.991586867345173,9.991586867345173,3.476738996070796E-4,3.476738996070796E-4
5,05,9.99157021469847,9.99157021469847,3.4970403770920343E-4,3.4970403770920343E-4
5,06,9.991553562082416,9.991553562082416,3.517408893707151E-4,3.517408893707151E-4
